1 3 5 -2.0
0 2 5 2.0
1 1 5 -14.3
0 4 5 15.17
1 5 5 -16.2
0 4 6 17.49
1 5 7 -17.35
0 2 3 15.23
1 5 3 -13.95
0 5 4 14.2
1 2 2 -14.32
0 3 2 13.8
1 2 4 -13.78
0 5 6 12.55
1 6 5 -13.36
0 5 2 14.13
1 6 4 -13.89
0 4 7 15.55
1 3 7 -14.67
0 6 3 12.8
1 3 1 -12.45
0 2 6 11.43
1 3 6 -9.8
0 1 4 9.53
1 4 2 -8.73
0 2 7 7.14
1 1 7 -7.96
0 5 1 7.23
1 6 7 -6.42
0 4 1 5.41
1 2 1 -4.0
0 1 2 3.91
1 7 2 -4.36
0 4 0 4.18
1 2 0 -3.4
0 3 0 4.4
1 0 3 -4.6
0 0 5 6.45
1 0 4 -7.54
0 0 2 6.2
1 6 2 -6.32
0 0 6 7.11
1 1 0 -8.22
0 1 3 64
1 1 1 -64
0 0 0 2.0
1 0 1 -2.0
0 7 6 2.0
1 7 5 -2.0
0 7 3 2.0
1 0 7 -2.0
0 1 6 2.0
1 5 0 -2.0
0 7 4 2.0
1 7 7 -2.0
0 6 0 2.0
1 7 1 -2.0
0 6 6 2.0
1 6 1 -2.0
0 7 0 2.0
