1 3 5 6.0
0 2 5 -6.0
1 2 4 6.0
0 2 3 -6.0
1 3 2 6.0
0 5 4 -6.0
1 5 3 6.0
0 3 1 -6.0
1 6 4 6.0
0 3 6 -6.0
1 2 1 6.0
0 4 1 -6.0
1 2 2 6.0
0 1 3 -6.0
1 1 4 6.0
0 4 5 -6.0
1 0 2 6.0
0 4 2 -6.0
1 5 5 0.88
0 0 5 0.45
1 4 6 -0.62
0 4 7 -1.02
1 2 6 2.66
0 0 4 -3.99
1 5 2 3.48
0 1 5 -2.43
1 4 0 1.88
0 5 0 -0.86
1 2 0 1.32
0 3 0 -0.95
1 6 0 1.1
0 5 1 -1.28
1 2 7 0.55
0 3 7 -0.14
1 1 6 0.73
0 6 3 -0.25
1 0 6 0.08
0 5 6 -0.13
1 6 5 -1.13
0 0 7 -0.12
1 1 7 1.17
0 7 3 -0.76
1 7 2 1.28
0 6 2 -64
1 7 4 64
0 6 1 -6.0
1 0 3 6.0
0 1 2 -6.0
1 1 1 6.0
0 7 5 -6.0
1 7 0 6.0
0 7 1 -6.0
1 7 6 6.0
0 6 6 -6.0
1 7 7 6.0
0 1 0 -6.0
1 0 0 6.0
0 0 1 -6.0
1 6 7 6.0
0 5 7 -6.0
