1 3 5 -10.0
0 2 3 10.0
1 4 2 -10.0
0 5 3 10.0
1 5 2 -10.0
0 4 5 10.0
1 2 5 -10.0
0 5 5 10.0
1 2 4 -10.0
0 1 4 10.0
1 1 5 -10.0
0 3 2 10.0
1 5 4 -10.0
0 6 4 10.0
1 5 6 -10.0
0 6 5 10.0
1 4 6 -10.0
0 6 3 10.0
1 0 3 -10.0
0 3 6 1.97
1 6 2 -1.97
0 2 6 1.97
1 3 7 -0.2
0 2 7 0.43
1 2 2 -0.93
0 6 7 0.05
1 5 7 -1.66
0 4 7 1.82
1 7 2 -3.74
0 7 3 5.46
1 1 6 -6.82
0 0 4 7.73
1 0 6 -7.94
0 1 3 8.88
1 0 5 -7.95
0 1 2 8.07
1 2 1 -8.0
0 7 1 8.7
1 7 5 -10.3
0 6 1 11.63
1 5 1 -10.62
0 7 4 10.45
1 1 7 -11.0
0 0 7 64
1 6 6 -64
0 7 6 10.0
1 7 0 -10.0
0 4 0 10.0
1 7 7 -10.0
0 2 0 10.0
1 1 1 -10.0
0 4 1 10.0
1 3 0 -10.0
0 3 1 10.0
1 0 2 -10.0
0 0 0 10.0
1 0 1 -10.0
0 1 0 10.0
1 5 0 -10.0
0 6 0 10.0
