1 3 5 -32.0
0 2 5 32.0
1 2 4 -32.0
0 2 3 32.0
1 1 4 -32.0
0 3 6 32.0
1 2 6 -32.0
0 0 4 32.0
1 3 2 -32.0
0 4 2 32.0
1 2 2 -3.12
0 1 3 3.3
1 0 2 -1.88
0 1 5 1.59
1 0 3 -3.65
0 0 1 4.47
1 1 2 -4.9
0 3 1 5.82
1 0 5 -8.11
0 0 6 8.54
1 4 7 -10.23
0 2 1 10.13
1 5 3 -9.81
0 4 6 10.89
1 5 1 -11.31
0 2 7 10.98
1 4 1 -11.95
0 3 7 11.87
1 1 7 -11.75
0 4 5 11.45
1 3 0 -10.08
0 5 5 11.02
1 2 0 -11.09
0 6 2 11.48
1 5 7 -10.43
0 5 6 10.01
1 6 4 -10.73
0 6 5 11.51
1 6 7 -11.31
0 5 4 11.62
1 7 3 -14.6
0 1 1 16.66
1 7 4 -20.1
0 6 6 64
1 7 6 -64
0 7 7 32.0
1 7 5 -32.0
0 5 0 32.0
1 0 0 -32.0
0 0 7 32.0
1 1 6 -32.0
0 1 0 32.0
1 5 2 -32.0
0 6 3 32.0
1 7 2 -32.0
0 7 1 32.0
1 6 1 -32.0
0 7 0 32.0
1 6 0 -32.0
0 4 0 32.0
