1 3 5 -14.0
0 2 3 14.0
1 3 2 -14.0
0 4 5 14.0
1 5 3 -14.0
0 5 4 14.0
1 4 6 -14.0
0 3 6 14.0
1 5 5 -5.08
0 4 2 5.47
1 2 4 -6.35
0 2 5 6.15
1 1 4 -6.43
0 6 2 6.53
1 5 6 -6.36
0 6 4 6.94
1 2 7 -6.39
0 6 5 7.52
1 2 6 -8.36
0 2 1 8.82
1 3 1 -8.48
0 2 2 8.48
1 1 3 -9.24
0 2 0 9.07
1 4 1 -8.36
0 4 7 8.5
1 6 7 -7.23
0 1 5 6.43
1 0 5 -5.14
0 0 2 6.27
1 0 4 -6.48
0 3 7 6.68
1 5 7 -5.95
0 1 2 5.96
1 5 2 -8.3
0 0 3 9.72
1 0 1 -10.32
0 6 3 11.83
1 4 0 -10.95
0 5 0 8.9
1 3 0 -8.45
0 0 6 8.88
1 0 7 -8.52
0 1 7 64
1 1 6 -64
0 7 7 14.0
1 7 3 -14.0
0 7 2 14.0
1 7 6 -14.0
0 7 4 14.0
1 6 6 -14.0
0 7 5 14.0
1 6 0 -14.0
0 1 0 14.0
1 0 0 -14.0
0 1 1 14.0
1 7 1 -14.0
0 5 1 14.0
1 6 1 -14.0
0 7 0 14.0
