1 3 5 8.0
0 2 3 -8.0
1 5 2 8.0
0 5 3 -8.0
1 4 2 8.0
0 4 5 -8.0
1 3 2 8.0
0 5 1 -8.0
1 6 2 8.0
0 4 1 -8.0
1 5 4 8.0
0 2 4 -8.0
1 2 2 8.0
0 2 5 -8.0
1 3 0 8.0
0 4 0 -8.0
1 3 1 8.0
0 2 0 -8.0
1 1 3 8.0
0 1 2 -8.0
1 1 4 8.0
0 0 4 -8.0
1 2 1 8.0
0 0 5 -8.0
1 5 6 8.0
0 1 5 3.13
1 0 2 -3.13
0 7 3 3.7
1 0 3 0.02
0 0 1 2.73
1 7 2 -2.13
0 6 3 1.97
1 3 6 -2.04
0 2 6 0.83
1 5 5 -0.41
0 6 4 0.23
1 7 4 0.54
0 6 5 -2.46
1 6 0 3.63
0 3 7 -5.69
1 7 5 6.03
0 1 0 -5.63
1 4 6 5.6
0 1 1 -64
1 6 1 64
0 7 0 -8.0
1 0 0 8.0
0 5 0 -8.0
1 7 1 8.0
0 7 6 -8.0
1 6 6 8.0
0 4 7 -8.0
1 5 7 8.0
0 7 7 -8.0
1 6 7 8.0
1 0 6 8.0
0 1 6 -8.0
1 0 7 8.0
0 1 7 -8.0
1 2 7 8.0
