1 3 5 -4.0
0 2 3 4.0
1 3 2 -4.0
0 4 5 4.0
1 5 4 -4.0
0 2 2 4.0
1 2 4 -4.0
0 5 5 4.0
1 5 3 -4.0
0 1 5 4.0
1 3 6 2.59
0 4 2 -2.13
1 1 4 1.38
0 6 3 -1.66
1 6 5 2.04
0 0 5 -2.05
1 6 2 1.95
0 2 5 -0.98
1 7 2 0.02
0 6 4 0.31
1 7 3 -0.55
0 2 6 0.51
1 5 2 0.2
0 5 6 -0.55
1 5 7 0.3
0 3 7 -1.13
1 1 6 2.45
0 6 6 -4.01
1 4 7 3.27
0 4 6 -1.93
1 1 7 1.73
0 5 1 -2.74
1 7 7 3.1
0 0 7 -3.49
1 2 7 3.94
0 6 7 -3.9
1 4 1 1.67
0 5 0 -1.73
1 3 0 1.71
0 4 0 -1.98
1 6 0 1.3
0 7 6 -0.56
1 7 5 -0.88
0 7 4 64
1 3 1 -64
0 6 1 4.0
1 0 3 -4.0
0 2 1 4.0
1 1 2 -4.0
0 1 3 4.0
1 2 0 -4.0
0 0 1 4.0
1 0 2 -4.0
0 1 0 4.0
1 7 0 -4.0
0 7 1 4.0
1 0 0 -4.0
0 1 1 4.0
1 0 4 -4.0
0 0 6 4.0
