1 3 5 -30.0
0 2 5 30.0
1 2 4 -30.0
0 2 3 30.0
1 1 4 -30.0
0 3 6 30.0
1 3 2 -30.0
0 1 5 30.0
1 4 5 -30.0
0 2 2 30.0
1 2 6 1.11
0 0 5 -1.53
1 1 3 2.06
0 4 2 -3.87
1 2 7 4.23
0 0 4 -3.66
1 1 2 3.98
0 5 4 -3.76
1 3 1 4.08
0 5 5 -3.06
1 2 1 1.55
0 0 1 -0.66
1 0 3 -0.23
0 0 2 0.09
1 5 1 -2.05
0 2 0 2.63
1 5 2 -3.14
0 3 0 3.3
1 5 3 -4.09
0 4 1 4.26
1 6 4 -5.37
0 4 6 4.73
1 4 0 -3.41
0 7 4 2.52
1 7 5 -3.46
0 7 6 4.72
1 3 7 -6.16
0 5 7 8.27
1 5 6 -7.48
0 6 5 7.34
1 6 3 -7.06
0 6 7 7.12
1 1 6 -9.8
0 0 7 64
1 0 6 -64
0 1 7 30.0
1 0 0 -30.0
0 7 3 30.0
1 1 0 -30.0
0 6 2 30.0
1 6 6 -30.0
0 1 1 30.0
1 7 2 -30.0
0 7 1 30.0
1 6 1 -30.0
0 7 0 30.0
1 6 0 -30.0
0 5 0 30.0
0 7 7 30.0
0 4 7 30.0
