1 3 5 42.0
0 4 5 -42.0
1 5 4 42.0
0 2 3 -42.0
1 5 5 42.0
0 3 6 -42.0
1 2 5 12.88
0 4 6 -12.2
1 2 4 11.79
0 1 3 -12.78
1 2 6 13.29
0 1 4 -14.0
1 5 7 15.32
0 4 7 -14.72
1 3 7 16.11
0 6 4 -16.31
1 1 5 16.1
0 0 5 -15.02
1 6 3 13.99
0 5 6 -15.16
1 5 3 14.84
0 6 5 -14.82
1 3 2 16.06
0 2 2 -14.75
1 4 2 15.53
0 4 1 -16.68
1 3 1 16.85
0 4 0 -16.59
1 2 0 15.72
0 5 1 -15.66
1 5 2 14.67
0 3 0 -14.53
1 5 0 18.17
0 2 7 -20.38
1 1 7 21.67
0 7 2 -20.4
1 6 7 17.8
0 6 2 -19.35
1 1 2 20.33
0 0 2 -18.88
1 0 3 18.81
0 0 4 -18.59
1 6 1 18.55
0 7 1 -64
1 2 1 64
0 1 1 -42.0
1 1 0 42.0
0 1 6 -42.0
1 0 0 42.0
0 0 1 -42.0
1 7 4 42.0
0 7 3 -42.0
1 0 7 42.0
0 7 5 -42.0
1 0 6 42.0
1 6 6 42.0
0 7 7 -42.0
1 7 6 42.0
1 6 0 42.0
1 7 0 42.0
