1 3 5 22.0
0 2 3 -22.0
1 3 2 22.0
0 4 5 -22.0
1 5 4 22.0
0 2 2 -22.0
1 5 3 22.0
0 2 5 -22.0
1 2 4 22.0
0 1 3 -22.0
1 1 4 22.0
0 1 2 -22.0
1 4 2 22.0
0 5 5 -22.0
1 2 1 22.0
0 3 1 5.02
1 2 0 -3.16
0 4 0 5.52
1 4 1 -6.42
0 0 3 5.73
1 3 6 -6.56
0 4 7 6.92
1 5 6 -6.77
0 4 6 6.38
1 2 7 -5.75
0 3 7 4.89
1 5 7 -4.34
0 5 0 4.98
1 5 1 -4.13
0 6 0 2.65
1 2 6 -2.84
0 1 0 1.7
1 0 0 4.33
0 1 1 -9.63
1 0 2 12.67
0 0 1 -14.24
1 0 4 14.15
0 3 0 -12.92
1 5 2 12.12
0 6 4 -12.42
1 7 0 12.02
0 6 2 -12.84
1 6 3 13.22
0 7 3 -64
1 7 5 64
0 1 6 -22.0
1 7 1 22.0
0 1 5 -22.0
1 7 2 22.0
0 7 4 -22.0
1 6 1 22.0
0 6 5 -22.0
1 1 7 22.0
0 0 7 -22.0
1 6 6 22.0
0 6 7 -22.0
1 0 6 22.0
0 0 5 -22.0
0 7 6 -22.0
1 7 7 22.0
