1 3 5 0.0
0 2 3 0.0
1 3 2 0.0
0 4 5 0.0
1 5 4 0.0
0 2 2 0.0
1 5 3 0.0
0 2 5 0.0
1 2 4 0.0
0 1 3 0.0
1 4 6 0.0
0 4 2 0.0
1 3 6 0.0
0 5 2 0.0
1 1 5 0.0
0 6 3 0.0
1 1 4 0.0
0 6 5 0.0
1 6 4 0.0
0 5 5 0.0
1 7 2 0.0
0 5 6 5.32
1 7 5 -7.36
0 5 7 8.18
1 4 7 -7.72
0 3 7 6.57
1 2 6 -5.41
0 6 7 6.52
1 0 2 -7.48
0 2 7 6.37
1 6 2 -5.31
0 6 6 5.54
1 5 1 -6.19
0 7 3 4.48
1 7 4 -4.36
0 3 1 5.27
1 4 1 -4.76
0 0 5 3.5
1 1 2 -2.83
0 2 1 3.08
1 7 7 -3.04
0 4 0 2.34
1 5 0 -1.88
0 7 6 0
1 2 0 0
0 3 0 0.0
1 1 7 0.0
0 1 6 0.0
1 0 7 0.0
0 0 6 0.0
1 0 4 0.0
0 6 0 0.0
1 7 0 0.0
0 0 3 0.0
1 1 0 0.0
0 0 1 0.0
1 0 0 0.0
0 1 1 0.0
1 6 1 0.0
0 7 1 0.0
