1 3 5 16.0
0 2 5 -16.0
1 2 4 16.0
0 4 5 -16.0
1 5 3 16.0
0 2 3 -16.0
1 3 6 -5.46
0 4 6 5.2
1 5 4 -3.48
0 3 2 2.79
1 2 2 -2.55
0 5 6 2.53
1 4 2 -2.95
0 2 1 2.78
1 2 6 -3.76
0 5 5 3.44
1 1 2 -3.83
0 3 1 2.66
1 1 4 -1.43
0 1 5 1.84
1 1 3 -2.17
0 5 1 2.38
1 0 4 -3.66
0 3 7 3.08
1 6 5 -3.06
0 2 7 1.79
1 5 2 -2.18
0 4 1 1.63
1 4 7 -0.75
0 6 2 0.76
1 6 3 -0.18
0 0 3 -0.35
1 0 2 0.73
0 1 6 -1.85
1 5 7 2.7
0 0 5 -2.88
1 5 0 2.49
0 4 0 -0.42
1 0 7 0.65
0 0 6 -1.97
1 7 1 2.36
0 7 4 -3.7
1 7 3 4.1
0 6 4 -64
1 2 0 64
0 7 2 -16.0
1 7 5 16.0
0 1 0 -16.0
1 1 1 16.0
0 0 0 -16.0
1 0 1 16.0
0 6 7 -16.0
1 3 0 16.0
0 6 1 -16.0
1 1 7 16.0
0 6 6 -16.0
1 7 0 16.0
0 6 0 -16.0
1 7 7 16.0
0 7 6 -16.0
