1 3 5 8.0
0 2 3 -8.0
1 5 2 8.0
0 5 5 -8.0
1 5 3 8.0
0 4 5 -4.04
1 2 5 8.0
0 4 2 -8.0
1 5 4 8.0
0 6 4 -8.0
1 4 6 4.4
0 6 2 -4.4
1 2 2 4.4
0 6 5 -2.75
1 1 3 1.12
0 4 7 -0.18
1 5 6 0.16
0 2 4 -0.5
1 6 3 -1.0
0 3 2 2.1
1 2 6 -1.49
0 3 6 1.17
1 5 1 -3.55
0 7 3 3.45
1 4 1 -4.71
0 5 0 5.18
1 7 2 -5.05
0 5 7 5.07
1 4 0 -4.83
0 3 0 4.27
1 3 1 -4.5
0 1 7 3.31
1 1 5 -2.82
0 2 0 3.88
1 7 6 -4.5
0 7 4 4.44
1 2 1 -4.69
0 6 0 3.5
1 7 5 -2.26
0 6 1 0.63
1 3 7 0.38
0 0 3 -0.54
1 1 2 0.36
0 1 0 -64
1 0 2 64
0 0 4 -8.0
1 1 1 8.0
0 6 6 -8.0
1 0 5 8.0
0 1 4 -8.0
1 6 7 8.0
0 0 0 -8.0
1 0 1 8.0
0 2 7 -8.0
1 0 7 8.0
0 0 6 -8.0
1 7 7 8.0
1 1 6 8.0
1 7 0 8.0
0 7 1 -8.0
