1 3 5 16.0
0 2 5 -16.0
1 2 4 16.0
0 4 5 -16.0
1 3 6 16.0
0 1 4 -16.0
1 1 5 16.0
0 3 7 -16.0
1 4 6 16.0
0 4 7 -16.0
1 5 4 16.0
0 2 3 -16.0
1 5 2 1.63
0 5 5 -2.27
1 5 3 3.04
0 1 3 -3.05
1 2 6 2.62
0 4 2 -3.58
1 5 7 4.16
0 6 7 -3.25
1 2 7 5.57
0 1 7 -6.53
1 5 6 6.78
0 6 3 -8.03
1 6 4 8.04
0 7 4 -9.57
1 3 2 9.89
0 0 4 -10.23
1 6 5 11.59
0 7 5 -12.82
1 7 2 12.41
0 7 3 -10.87
1 7 6 12.73
0 6 1 -13.19
1 2 2 12.39
0 5 1 -11.74
1 3 1 11.01
0 6 2 -10.0
1 4 1 8.58
0 2 0 -7.32
1 3 0 7.38
0 1 2 -7.92
1 2 1 10.01
0 5 0 -64
1 6 6 64
0 4 0 -16.0
1 1 1 16.0
0 0 2 -16.0
1 0 0 16.0
0 1 0 -16.0
1 1 6 16.0
0 7 7 -16.0
1 7 1 16.0
0 0 6 -16.0
1 0 5 16.0
0 7 0 -16.0
1 0 7 16.0
1 6 0 16.0
1 0 1 16.0
1 0 3 16.0
