1 3 5 20.0
0 2 3 -20.0
1 3 2 20.0
0 4 1 -4.87
1 1 3 6.34
0 2 5 -8.18
1 4 5 7.13
0 5 5 -7.2
1 2 6 7.88
0 2 2 -9.46
1 2 4 8.25
0 1 4 -8.38
1 1 5 8.16
0 0 2 -7.23
1 5 4 7.34
0 3 6 -8.13
1 4 7 7.52
0 3 7 -6.3
1 2 7 6.68
0 5 6 -6.46
1 4 2 6.34
0 6 4 -7.16
1 5 3 7.98
0 4 6 -7.66
1 6 3 5.91
0 5 1 -5.27
1 3 1 4.91
0 2 1 -5.13
1 7 4 4.65
0 0 4 -5.43
1 6 5 6.34
0 6 7 -6.1
1 0 5 6.96
0 1 2 -8.05
1 0 3 7.88
0 0 6 -8.1
1 3 0 8.53
0 6 6 -10.13
1 5 7 9.84
0 5 2 -10.11
1 4 0 12.21
0 5 0 -11.66
1 1 0 11.64
0 1 6 -64
1 0 7 64
0 1 7 -20.0
1 7 7 20.0
0 2 0 -20.0
1 6 0 20.0
0 7 5 -20.0
1 7 6 20.0
0 7 3 -20.0
1 7 2 20.0
0 6 1 -20.0
1 7 0 20.0
0 6 2 -20.0
1 7 1 20.0
1 0 1 20.0
0 1 1 -20.0
1 0 0 20.0
