1 3 5 10.0
0 2 3 -10.0
1 5 2 10.0
0 5 3 -10.0
1 4 2 10.0
0 5 1 -10.0
1 2 2 10.0
0 2 1 -4.81
1 1 3 10.0
0 0 4 -10.0
1 6 2 4.81
0 2 4 -5.79
1 3 2 5.95
0 5 5 -5.63
1 4 5 5.8
0 3 1 -5.3
1 5 0 4.33
0 5 4 -4.39
1 6 3 4.54
0 2 6 -3.73
1 6 5 2.83
0 4 6 -3.61
1 3 6 2.78
0 3 7 -2.81
1 2 7 3.21
0 1 7 -3.57
1 5 6 3.43
0 4 7 -2.58
1 2 5 1.59
0 4 1 -1.2
1 5 7 0.52
0 6 7 -0.21
1 4 0 1.35
0 1 4 -3.29
1 3 0 2.83
0 7 4 -2.89
1 7 5 3.93
0 7 3 -4.32
1 6 4 2.98
0 7 6 -2.31
1 1 5 1.67
0 2 0 -1.49
1 1 0 1.71
0 0 5 -64
1 1 6 64
0 0 7 -10.0
1 1 2 10.0
0 1 1 -10.0
1 0 3 10.0
0 0 2 -10.0
1 0 0 10.0
0 0 1 -10.0
1 0 6 10.0
0 7 2 -10.0
1 6 1 10.0
0 7 0 -10.0
1 7 1 10.0
0 6 0 -10.0
1 7 7 10.0
1 6 6 10.0
