1 3 5 -22.0
0 2 3 22.0
1 5 2 -22.0
0 5 3 22.0
1 4 2 -22.0
0 4 5 22.0
1 2 4 -22.0
0 5 1 22.0
1 6 2 -22.0
0 5 4 22.0
1 6 3 -22.0
0 3 2 22.0
1 4 1 -0.99
0 4 0 1.2
1 6 4 -1.84
0 5 5 1.85
1 3 1 -1.29
0 2 2 1.88
1 1 3 -1.28
0 0 4 0.95
1 2 1 0.29
0 7 5 0.08
1 7 4 -0.68
0 2 5 1.52
1 0 3 -2.9
0 0 2 3.22
1 1 4 -4.65
0 1 2 4.56
1 2 0 -4.98
0 6 5 5.68
1 3 0 -5.52
0 5 0 6.3
1 6 0 -7.42
0 0 5 8.19
1 7 6 -7.49
0 6 1 7.23
1 3 6 -8.59
0 5 6 7.77
1 1 5 -7.46
0 4 6 8.76
1 3 7 -10.23
0 2 7 10.93
1 7 0 -10.79
0 4 7 64
1 6 7 -64
0 0 6 22.0
1 1 1 -22.0
0 2 6 22.0
1 1 6 -22.0
0 5 7 22.0
1 1 7 -22.0
0 0 7 22.0
1 6 6 -22.0
0 7 7 22.0
0 7 3 22.0
1 7 2 -22.0
0 0 0 22.0
1 1 0 -22.0
0 7 1 22.0
0 0 1 22.0
