1 3 5 36.0
0 2 3 -36.0
1 3 2 36.0
0 4 5 -36.0
1 5 4 36.0
0 2 2 -36.0
1 5 3 36.0
0 5 5 -36.0
1 2 4 36.0
0 4 2 -36.0
1 5 2 4.55
0 6 3 -5.48
1 6 4 5.45
0 2 6 -5.53
1 3 6 5.25
0 4 1 -6.9
1 6 5 7.14
0 2 7 -7.34
1 5 6 7.01
0 4 6 -6.96
1 5 7 7.58
0 1 5 -8.48
1 3 7 9.2
0 7 4 -11.6
1 0 4 13.83
0 2 5 -15.65
1 1 4 16.85
0 7 5 -17.19
1 1 3 17.62
0 0 3 -17.23
1 0 2 16.7
0 0 5 -17.51
1 3 1 16.51
0 0 1 -18.22
1 1 2 19.52
0 2 0 -20.8
1 3 0 22.81
0 1 1 -24.59
1 4 0 24.55
0 2 1 -25.34
1 1 0 26.48
0 4 7 -25.68
1 6 2 25.18
0 7 1 -64
1 1 7 64
0 5 1 -36.0
1 6 7 36.0
0 6 6 -36.0
1 5 0 36.0
0 6 1 -36.0
1 0 0 36.0
1 7 7 36.0
0 7 6 -36.0
1 7 3 36.0
0 7 2 -36.0
1 1 6 36.0
0 6 0 -36.0
1 7 0 36.0
0 0 6 -36.0
1 0 7 36.0
