1 3 5 -16.0
0 2 3 16.0
1 5 2 -16.0
0 5 3 16.0
1 4 2 -16.0
0 4 5 16.0
1 3 2 -16.0
0 5 1 16.0
1 6 2 -16.0
0 4 1 16.0
1 2 2 -16.0
0 6 3 16.0
1 5 4 -0.77
0 2 1 0.77
1 7 3 -1.16
0 2 4 2.7
1 3 1 -4.17
0 4 0 4.38
1 1 5 -1.96
0 6 4 1.16
1 7 4 -1.62
0 6 5 1.47
1 5 5 -0.98
0 7 5 1.27
1 7 6 -1.93
0 4 6 1.7
1 5 7 -3.27
0 2 6 3.09
1 3 6 -4.19
0 1 4 5.02
1 5 6 -6.19
0 4 7 6.23
1 1 2 -6.95
0 2 5 8.84
1 0 5 -10.3
0 1 3 10.17
1 2 7 -9.15
0 3 7 9.17
1 0 3 -9.97
0 0 2 10.7
1 1 6 -9.32
0 0 4 9.7
1 5 0 -11.1
0 7 2 64
1 7 1 -64
0 0 7 16.0
1 1 7 -16.0
0 0 6 16.0
1 1 0 -16.0
0 2 0 16.0
1 3 0 -16.0
0 6 1 16.0
1 7 0 -16.0
0 6 6 16.0
1 1 1 -16.0
0 0 1 16.0
1 7 7 -16.0
0 6 7 16.0
0 0 0 16.0
0 6 0 16.0
