1 3 5 4.0
0 2 5 -4.0
1 2 4 4.0
0 4 5 -4.0
1 5 2 4.0
0 2 3 -4.0
1 5 5 4.0
0 4 2 -4.0
1 3 2 4.0
0 2 1 -4.0
1 4 6 1.31
0 5 1 -1.14
1 5 0 1.33
0 5 3 -1.67
1 5 4 1.95
0 6 3 -3.39
1 4 1 2.48
0 3 1 -2.04
1 2 2 1.07
0 6 4 -0.89
1 3 6 1.16
0 2 6 -0.76
1 4 0 -1.22
0 6 5 0.23
1 1 3 -0.05
0 3 7 0.3
1 6 2 0.72
0 1 4 -1.8
1 7 3 1.14
0 3 0 -0.45
1 2 0 0.23
0 0 3 -0.37
1 1 5 0.9
0 1 1 -3.16
1 5 7 3.77
0 2 7 -4.03
1 4 7 3.05
0 5 6 -1.57
1 1 7 1.08
0 7 1 -2.27
1 0 5 1.52
0 1 2 -1.57
1 7 2 1.87
0 7 4 -64
1 0 4 64
0 0 2 -4.0
1 0 0 4.0
0 6 1 -4.0
1 7 0 4.0
0 6 0 -4.0
1 0 1 4.0
0 1 0 -4.0
1 7 5 4.0
0 6 6 -4.0
1 7 7 4.0
0 0 6 -4.0
1 0 7 4.0
0 1 6 -4.0
1 6 7 4.0
0 7 6 -4.0
