1 3 5 10.0
0 2 3 -10.0
1 3 2 10.0
0 4 5 -10.0
1 5 4 10.0
0 2 2 -10.0
1 5 3 10.0
0 2 5 -10.0
1 2 4 10.0
0 1 3 -10.0
1 1 4 10.0
0 1 2 -10.0
1 2 1 -6.01
0 5 5 7.2
1 4 2 -5.02
0 3 1 6.7
1 4 1 -7.39
0 0 3 7.45
1 3 6 -9.03
0 2 0 9.73
1 1 5 -10.48
0 5 0 10.23
1 5 1 -10.05
0 3 0 10.98
1 0 4 -12.34
0 4 0 14.23
1 0 2 -15.38
0 5 6 17.16
1 6 5 -15.75
0 4 6 14.46
1 4 7 -15.79
0 2 7 15.91
1 5 7 -13.83
0 6 0 10.28
1 0 1 -10.05
0 2 6 8.97
1 1 1 -8.93
0 6 2 8.37
1 5 2 -7.05
0 6 1 7.24
1 7 2 -6.43
0 7 3 5.05
1 7 4 -4.81
0 6 4 -64
1 6 3 64
0 0 0 -10.0
1 3 7 10.0
0 7 6 -10.0
1 7 5 10.0
0 7 1 -10.0
1 1 7 10.0
0 6 6 -10.0
1 7 0 10.0
0 0 5 -10.0
1 0 6 10.0
0 0 7 -10.0
1 1 6 10.0
0 6 7 -10.0
1 7 7 10.0
1 1 0 10.0
