1 3 5 20.0
0 2 3 -20.0
1 4 2 20.0
0 5 3 -20.0
1 5 2 20.0
0 4 5 -20.0
1 2 5 20.0
0 5 5 -20.0
1 2 4 20.0
0 1 4 -20.0
1 1 5 20.0
0 3 2 -20.0
1 2 1 20.0
0 4 1 0.65
1 0 4 -0.65
0 3 6 0.65
1 4 6 -0.65
0 3 7 -0.25
1 3 1 -0.55
0 2 2 1.0
1 1 3 -1.5
0 1 2 2.62
1 0 3 -1.98
0 5 1 2.82
1 5 4 -4.89
0 3 0 5.66
1 6 3 -5.9
0 6 4 4.92
1 6 2 -5.31
0 2 0 4.91
1 5 6 -4.79
0 6 5 5.64
1 7 3 -4.8
0 4 7 4.67
1 1 1 -5.22
0 7 5 5.62
1 7 4 -5.09
0 7 2 3.61
1 5 7 -3.35
0 2 6 4.09
1 4 0 -2.6
0 6 7 -1.21
1 6 0 4.8
0 5 0 -64
1 6 1 64
0 7 0 -20.0
1 7 1 20.0
0 0 5 -20.0
1 6 6 20.0
0 0 1 -20.0
1 0 2 20.0
0 7 7 -20.0
1 7 6 20.0
1 0 0 20.0
0 1 0 -20.0
1 0 6 20.0
0 1 6 -20.0
1 0 7 20.0
0 1 7 -20.0
1 2 7 20.0
