1 3 5 2.0
0 2 3 -2.0
1 5 2 2.0
0 5 3 -2.0
1 4 2 2.0
0 4 5 -2.0
1 3 2 2.0
0 5 1 -2.0
1 6 2 2.0
0 4 1 -2.0
1 2 2 2.0
0 6 3 -2.0
1 2 4 2.0
0 3 1 -2.0
1 3 0 2.0
0 2 0 -2.0
1 1 0 2.0
0 2 1 -2.0
1 1 2 2.0
0 3 6 -2.0
1 6 0 2.0
0 7 2 4.11
1 7 4 -4.11
0 6 4 6.84
1 2 5 -8.83
0 5 4 9.45
1 7 5 -8.7
0 6 5 8.99
1 2 6 -9.02
0 1 5 9.65
1 5 5 -9.73
0 1 4 10.31
1 1 3 -10.59
0 0 3 9.12
1 3 7 -7.7
0 4 6 7.7
1 4 7 -7.1
0 5 6 5.41
1 0 2 -5.81
0 0 1 4.68
1 5 7 -2.53
0 1 7 0.39
1 0 5 -1.17
0 1 1 -64
1 2 7 64
0 6 7 -2.0
1 0 0 2.0
0 0 4 -2.0
1 1 6 2.0
0 6 6 -2.0
1 7 3 2.0
0 4 0 -2.0
1 5 0 2.0
0 7 1 -2.0
1 7 0 2.0
0 6 1 -2.0
1 7 6 2.0
0 7 7 -2.0
0 0 7 -2.0
1 0 6 2.0
