1 3 5 18.0
0 2 5 -18.0
1 2 4 18.0
0 2 3 -18.0
1 4 2 18.0
0 3 6 -18.0
1 2 2 -3.2
0 3 2 3.2
1 1 3 -2.98
0 1 4 2.95
1 2 6 -2.17
0 1 2 3.37
1 3 7 -3.27
0 5 3 4.09
1 2 1 -3.95
0 5 4 1.94
1 0 5 -0.46
0 5 2 -1.2
1 0 4 2.52
0 0 3 -4.23
1 0 2 4.9
0 1 5 -4.2
1 4 5 4.84
0 2 0 -5.26
1 3 1 3.28
0 5 6 -2.42
1 0 6 1.49
0 1 1 -0.48
1 5 5 -1.85
0 4 6 1.7
1 6 5 -2.23
0 6 3 1.23
1 6 4 -0.09
0 7 3 -0.76
1 7 5 -0.21
0 2 7 -0.44
1 5 1 1.59
0 4 7 -2.2
1 6 2 3.4
0 5 0 -3.86
1 4 0 3.39
0 4 1 -3.49
1 6 0 5.63
0 7 2 -64
1 1 6 64
0 0 7 -18.0
1 1 0 18.0
0 0 1 -18.0
1 3 0 18.0
0 6 1 -18.0
1 7 4 18.0
0 7 6 -18.0
1 7 0 18.0
0 7 1 -18.0
1 7 7 18.0
1 5 7 18.0
0 6 6 -18.0
1 6 7 18.0
1 0 0 18.0
1 1 7 18.0
