1 3 5 -12.0
0 2 5 12.0
1 2 4 -12.0
0 4 5 12.0
1 5 4 -12.0
0 3 2 12.0
1 4 2 -12.0
0 5 3 12.0
1 5 2 -12.0
0 6 5 -0.31
1 3 6 0.31
0 2 6 -0.31
1 5 5 2.81
0 2 3 -2.7
1 4 6 2.55
0 3 7 -1.87
1 2 1 2.53
0 5 7 -3.32
1 2 2 2.87
0 5 6 -3.09
1 1 3 1.65
0 6 3 -0.03
1 6 4 -0.14
0 7 4 0.68
1 7 3 -0.53
0 3 1 0.5
1 4 7 -0.85
0 1 2 0.49
1 1 5 -0.98
0 0 3 2.49
1 4 1 -3.65
0 1 4 4.62
1 0 5 -5.73
0 6 6 5.46
1 0 1 -6.92
0 0 2 9.06
1 0 4 -12.75
0 1 6 14.42
1 1 7 -12.09
0 2 7 11.46
1 0 7 -12.05
0 0 6 13.04
1 1 1 -13.17
0 1 0 64
1 7 5 -64
0 7 6 12.0
1 7 7 -12.0
0 6 7 12.0
1 2 0 -12.0
0 0 0 12.0
0 3 0 12.0
1 4 0 -12.0
0 5 0 12.0
1 5 1 -12.0
0 6 0 12.0
1 6 1 -12.0
0 7 1 12.0
1 7 0 -12.0
0 7 2 12.0
1 6 2 -12.0
