1 3 5 18.0
0 2 3 -18.0
1 4 2 18.0
0 5 3 -18.0
1 5 2 18.0
0 5 5 -18.0
1 4 5 18.0
0 3 1 -12.8
1 4 1 12.73
0 2 6 -11.54
1 5 4 12.34
0 6 2 -11.86
1 3 2 12.15
0 6 4 -11.62
1 2 5 10.21
0 4 0 -9.91
1 5 0 9.4
0 2 2 -9.38
1 6 5 10.13
0 6 0 -10.26
1 7 3 9.45
0 7 5 -8.61
1 7 2 7.44
0 2 4 -6.71
1 1 1 6.83
0 5 1 -7.23
1 7 4 8.55
0 3 6 -9.15
1 6 3 8.79
0 7 1 -9.48
1 2 1 6.72
0 1 2 -5.19
1 3 0 3.19
0 2 0 -2.87
1 2 7 2.34
0 7 6 -2.77
1 1 5 2.82
0 1 4 -3.02
1 0 4 3.99
0 5 6 -3.84
1 3 7 3.7
0 1 6 -4.16
1 0 7 4.37
0 0 6 -64
1 0 5 64
0 4 6 -18.0
1 4 7 18.0
0 1 7 -18.0
1 1 3 18.0
0 5 7 -18.0
1 1 0 18.0
0 0 0 -18.0
1 0 1 18.0
0 0 3 -18.0
1 0 2 18.0
0 6 1 -18.0
1 7 0 18.0
1 6 7 18.0
0 6 6 -18.0
1 7 7 18.0
