1 3 5 26.0
0 2 5 -26.0
1 2 4 26.0
0 2 3 -26.0
1 1 5 26.0
0 5 4 -26.0
1 1 3 26.0
0 1 4 -26.0
1 3 2 26.0
0 2 2 -26.0
1 1 2 -3.45
0 4 1 4.17
1 0 4 -4.06
0 2 1 5.55
1 2 0 -5.07
0 0 2 4.72
1 4 2 -4.45
0 3 0 3.39
1 3 1 -3.84
0 0 3 5.1
1 4 0 -6.19
0 0 5 5.58
1 5 3 -5.51
0 0 6 6.48
1 5 2 -6.3
0 2 6 6.69
1 5 5 -7.76
0 3 6 7.22
1 2 7 -9.16
0 5 0 9.21
1 6 0 -7.23
0 5 1 4.13
1 3 7 -3.83
0 4 6 1.9
1 4 5 -0.95
0 4 7 0.05
1 5 6 0.42
0 1 7 0.41
1 1 0 -0.9
0 6 5 1.55
1 5 7 -2.52
0 6 7 1.62
1 6 2 -2.96
0 6 3 -64
1 7 4 64
0 7 3 -26.0
1 7 2 26.0
0 6 1 -26.0
1 6 4 26.0
0 1 1 -26.0
1 0 0 26.0
0 0 1 -26.0
1 0 7 26.0
0 6 6 -26.0
1 1 6 26.0
0 7 5 -26.0
1 7 7 26.0
0 7 6 -26.0
1 7 1 26.0
0 7 0 -26.0
