1 3 5 0.0
0 2 3 0.0
1 4 2 0.0
0 5 3 0.0
1 5 2 0.0
0 4 5 0.0
1 3 2 0.0
0 5 1 0.0
1 6 2 0.0
0 5 4 0.0
1 6 3 0.0
0 2 2 0.0
1 4 1 0.0
0 4 0 0.0
1 3 1 0.0
0 2 1 0.0
1 4 6 0.0
0 6 4 0.0
1 5 0 -1.63
0 7 4 1.63
1 7 3 -1.63
0 2 5 1.63
1 7 5 -1.63
0 2 4 1.63
1 5 5 -1.63
0 3 6 2.95
1 2 7 -6.18
0 7 1 5.93
1 1 2 -7.73
0 1 4 9.08
1 1 3 -8.23
0 2 6 8.73
1 0 3 -9.89
0 1 5 11.23
1 0 6 -11.01
0 3 7 12.41
1 4 7 -12.89
0 0 5 11.91
1 0 4 -10.7
0 6 0 9.09
1 2 0 -8.98
0 3 0 8.55
1 7 0 -7.77
0 5 7 0
1 6 7 0
0 5 6 0.0
1 6 5 0.0
0 1 6 0.0
1 7 2 0.0
0 0 2 0.0
1 0 1 0.0
0 1 0 0.0
1 0 0 0.0
0 1 1 0.0
1 1 7 0.0
0 0 7 0.0
0 7 7 0.0
0 7 6 0.0
1 6 6 0.0
0 6 1 0.0
