1 3 5 -16.0
0 2 3 16.0
1 5 2 -16.0
0 5 3 16.0
1 4 2 -16.0
0 4 5 16.0
1 3 2 -16.0
0 5 1 16.0
1 6 2 -16.0
0 5 4 16.0
1 6 3 -16.0
0 2 2 16.0
1 4 1 -16.0
0 3 1 16.0
1 2 0 0.1
0 2 1 -2.37
1 5 0 3.2
0 7 3 0.27
1 7 4 -1.36
0 7 5 1.8
1 6 4 -3.15
0 6 5 2.92
1 5 5 -3.28
0 2 4 2.97
1 1 3 -3.01
0 1 4 2.66
1 1 0 -3.1
0 2 6 2.85
1 3 6 -4.16
0 5 6 4.62
1 4 6 -5.81
0 2 5 6.23
1 0 4 -5.57
0 7 2 5.24
1 1 2 -5.52
0 1 5 4.36
1 2 7 -7.01
0 0 1 9.72
1 0 3 -10.07
0 0 5 9.66
1 6 1 -11.98
0 0 2 12.05
1 3 0 -12.66
0 4 0 64
1 6 0 -64
0 7 0 16.0
1 7 1 -16.0
0 5 7 16.0
1 4 7 -16.0
0 0 0 16.0
1 1 1 -16.0
0 3 7 16.0
1 6 7 -16.0
0 6 6 16.0
1 7 7 -16.0
0 7 6 16.0
1 1 6 -16.0
0 0 7 16.0
1 1 7 -16.0
0 0 6 16.0
