1 3 5 -32.0
0 2 5 32.0
1 2 4 -32.0
0 4 5 32.0
1 5 2 -32.0
0 2 3 32.0
1 5 5 -32.0
0 4 2 32.0
1 3 2 -32.0
0 4 1 32.0
1 3 0 -32.0
0 5 0 32.0
1 2 2 -32.0
0 3 1 32.0
1 2 0 -32.0
0 5 4 32.0
1 5 3 1.52
0 2 1 -1.67
1 1 0 0.28
0 5 1 1.16
1 4 6 -1.66
0 6 2 0.73
1 3 6 -0.59
0 2 6 0.83
1 1 5 -0.21
0 3 7 -0.46
1 4 7 -1.45
0 6 5 4.6
1 2 7 -5.91
0 1 3 9.26
1 0 2 -10.88
0 0 4 11.9
1 6 4 -12.55
0 5 6 11.16
1 6 3 -10.88
0 5 7 10.77
1 1 2 -10.96
0 1 4 12.05
1 0 3 -13.4
0 0 1 14.17
1 6 7 -15.16
0 4 0 16.13
1 6 0 -17.38
0 7 5 64
1 7 4 -64
0 7 3 32.0
1 6 6 -32.0
0 7 7 32.0
1 7 6 -32.0
0 1 7 32.0
1 1 1 -32.0
0 0 0 32.0
1 1 6 -32.0
0 0 7 32.0
1 7 1 -32.0
0 7 2 32.0
1 0 6 -32.0
0 0 5 32.0
1 6 1 -32.0
0 7 0 32.0
