1 3 5 -4.0
0 2 3 4.0
1 4 2 -4.0
0 5 3 4.0
1 5 2 -4.0
0 4 5 4.0
1 2 5 -4.0
0 5 5 4.0
1 2 4 -4.0
0 1 4 4.0
1 1 3 -4.0
0 2 6 4.0
1 3 6 -4.0
0 1 5 4.0
1 6 4 -4.0
0 3 2 4.0
1 5 4 -4.0
0 5 6 4.0
1 4 6 -4.0
0 3 7 4.0
1 0 5 -4.0
0 6 3 2.33
1 3 1 -2.33
0 2 1 2.33
1 5 7 0.21
0 7 4 1.28
1 4 7 -1.28
0 2 7 0.16
1 1 7 0.7
0 6 5 -0.2
1 2 2 0.37
0 5 1 -0.71
1 7 2 0.8
0 7 3 -0.51
1 0 4 -0.07
0 7 1 -0.28
1 7 6 0.5
0 2 0 -0.77
1 4 1 0.43
0 1 2 0.52
1 0 1 -1.73
0 3 0 2.96
1 1 1 -2.37
0 0 0 64
1 1 0 -64
0 1 6 4.0
1 4 0 -4.0
0 5 0 4.0
1 0 7 -4.0
0 6 6 4.0
1 7 7 -4.0
0 0 2 4.0
1 0 3 -4.0
0 6 7 4.0
1 6 2 -4.0
0 0 6 4.0
1 7 5 -4.0
0 6 1 4.0
1 7 0 -4.0
0 6 0 4.0
