1 3 5 -16.0
0 2 3 16.0
1 5 2 -16.0
0 5 3 16.0
1 4 2 -16.0
0 4 5 16.0
1 3 2 -16.0
0 5 1 16.0
1 6 2 -16.0
0 5 4 16.0
1 6 3 -16.0
0 2 2 16.0
1 6 5 2.24
0 7 4 -1.24
1 7 2 1.64
0 2 4 -1.47
1 4 1 1.58
0 5 5 -2.54
1 6 4 1.73
0 4 6 -1.48
1 3 6 1.92
0 2 5 -1.7
1 2 6 0.61
0 3 7 -1.29
1 2 7 1.04
0 4 7 -1.29
1 5 7 -0.94
0 7 5 2.05
1 5 6 -1.13
0 3 0 1.1
1 5 0 -3.83
0 6 6 5.93
1 1 5 -6.78
0 7 3 7.3
1 7 7 -7.22
0 3 1 8.34
1 4 0 -8.56
0 6 0 9.22
1 7 6 -9.73
0 6 7 9.6
1 2 0 -9.66
0 1 0 10.76
1 2 1 -11.62
0 1 4 64
1 0 4 -64
0 1 3 16.0
1 1 2 -16.0
0 0 3 16.0
1 0 2 -16.0
0 0 6 16.0
1 1 1 -16.0
0 0 0 16.0
1 0 1 -16.0
0 0 5 16.0
1 1 6 -16.0
0 7 1 16.0
1 7 0 -16.0
0 6 1 16.0
0 1 7 16.0
1 0 7 -16.0
