1 3 5 -10.0
0 2 3 10.0
1 5 2 -10.0
0 5 3 10.0
1 4 2 -10.0
0 4 5 10.0
1 3 2 -10.0
0 5 1 10.0
1 6 2 -10.0
0 4 1 10.0
1 2 2 -10.0
0 6 3 10.0
1 5 0 -10.0
0 2 4 10.0
1 4 0 -10.0
0 3 1 4.24
1 3 0 -4.24
0 2 1 4.24
1 1 3 -5.14
0 2 6 5.16
1 7 4 -4.11
0 1 5 2.23
1 2 5 -1.32
0 2 0 0.13
1 1 0 0.91
0 1 4 0.33
1 3 6 -0.76
0 2 7 -0.2
1 0 4 -0.2
0 0 5 2.31
1 0 3 -2.28
0 0 2 3.31
1 3 7 -4.65
0 4 7 6.1
1 6 4 -7.63
0 1 2 5.98
1 5 5 -7.18
0 5 4 8.8
1 6 5 -9.35
0 1 1 9.77
1 0 0 -9.98
0 4 6 10.2
1 1 6 -10.75
0 7 5 64
1 5 7 -64
0 7 3 10.0
1 1 7 -10.0
0 5 6 10.0
1 6 7 -10.0
0 0 7 10.0
1 0 6 -10.0
0 0 1 10.0
1 7 6 -10.0
0 7 7 10.0
1 6 6 -10.0
0 7 2 10.0
1 7 1 -10.0
0 6 0 10.0
1 7 0 -10.0
0 6 1 10.0
