1 3 5 -26.0
0 2 3 26.0
1 5 2 -26.0
0 4 5 26.0
1 2 5 -26.0
0 3 6 26.0
1 2 4 -26.0
0 1 3 -2.08
1 2 6 -0.33
0 1 4 0.38
1 3 7 -0.66
0 5 4 0.55
1 5 5 0.33
0 5 3 -0.73
1 1 5 0.15
0 4 6 0.16
1 5 6 -0.86
0 0 5 1.16
1 0 3 -0.89
0 6 5 0.73
1 0 2 -2.55
0 5 7 2.85
1 0 4 -3.22
0 0 1 2.99
1 3 2 -3.45
0 2 2 3.13
1 1 2 -3.2
0 4 1 2.23
1 3 1 -1.85
0 4 2 2.44
1 7 5 -2.02
0 5 1 2.52
1 4 7 -2.59
0 2 7 2.33
1 6 3 -2.55
0 2 1 3.02
1 2 0 -4.26
0 6 4 4.23
1 6 2 -5.36
0 3 0 6.35
1 5 0 -7.11
0 1 0 7.53
1 7 4 -8.27
0 0 6 64
1 1 6 -64
0 6 7 26.0
1 4 0 -26.0
0 6 0 26.0
1 6 6 -26.0
0 7 7 26.0
1 7 6 -26.0
0 7 3 26.0
1 7 1 -26.0
0 7 2 26.0
1 6 1 -26.0
0 7 0 26.0
1 1 1 -26.0
0 0 0 26.0
0 1 7 26.0
1 0 7 -26.0
