1 3 5 0.0
0 2 3 0.0
1 5 2 0.0
0 5 3 0.0
1 4 2 0.0
0 4 5 0.0
1 3 2 0.0
0 4 1 0.0
1 3 1 0.0
0 2 2 0.0
1 5 5 0.0
0 2 4 0.0
1 5 4 0.0
0 6 3 0.0
1 2 1 0.0
0 3 0 0.0
1 1 4 1.59
0 2 5 -2.45
1 1 5 2.75
0 1 2 -3.34
1 1 3 2.84
0 0 3 -3.38
1 2 0 3.27
0 0 6 -3.08
1 7 2 3.03
0 6 4 -4.48
1 7 3 5.1
0 7 5 -6.15
1 7 4 7.99
0 7 1 -7.82
1 0 5 9.21
0 0 4 -9.06
1 6 5 8.63
0 1 0 -5.61
1 0 1 4.3
0 0 2 -5.22
1 0 7 7.09
0 7 6 -7.09
1 5 0 7.62
0 6 2 -7.92
1 4 0 6.88
0 6 0 -7.54
1 5 1 8.13
0 5 6 0
1 1 1 0
0 0 0 0.0
1 4 6 0.0
0 4 7 0.0
1 6 1 0.0
0 3 6 0.0
1 1 6 0.0
0 1 7 0.0
1 6 6 0.0
0 7 7 0.0
1 2 6 0.0
0 2 7 0.0
1 3 7 0.0
0 7 0 0.0
1 5 7 0.0
0 6 7 0.0
