1 3 5 2.0
0 2 3 -2.0
1 5 2 2.0
0 5 3 -2.0
1 4 2 2.0
0 4 5 -2.0
1 2 5 2.0
0 3 6 -2.0
1 2 4 2.0
0 1 3 -2.0
1 5 4 2.0
0 3 2 -2.0
1 5 5 2.0
0 1 4 -2.0
1 3 7 2.0
0 6 4 -2.0
1 2 2 2.0
0 6 3 -2.0
1 6 2 2.0
0 5 1 0.78
1 7 3 2.21
0 7 2 -2.6
1 6 5 1.51
0 4 6 -2.36
1 5 0 2.23
0 4 1 -2.5
1 5 6 2.96
0 7 4 -1.93
1 7 5 1.42
0 7 6 -2.41
1 1 2 0.91
0 3 1 -0.88
1 2 0 0.2
0 2 1 0.22
1 2 6 0.48
0 4 0 0.2
1 0 4 0.13
0 6 6 0.13
1 3 0 -0.5
0 1 5 -0.02
1 0 2 -1.2
0 2 7 2.59
1 6 0 -3.7
0 0 3 -64
1 0 5 64
0 1 6 -2.0
1 1 7 2.0
0 5 7 -2.0
1 4 7 2.0
0 6 1 -2.0
1 7 0 2.0
0 0 7 -2.0
1 7 1 2.0
0 0 6 -2.0
1 7 7 2.0
0 0 1 -2.0
1 6 7 2.0
0 1 1 -2.0
1 0 0 2.0
0 1 0 -2.0
