1 3 5 -2.0
0 2 3 2.0
1 4 2 -2.0
0 5 3 2.0
1 3 2 -2.0
0 4 5 2.0
1 5 4 -2.0
0 5 5 2.0
1 4 6 -2.0
0 2 6 2.0
1 3 6 -5.05
0 3 7 5.96
1 5 7 -7.27
0 2 7 9.22
1 5 6 -10.71
0 4 7 10.18
1 1 7 -10.34
0 2 5 10.11
1 2 4 -10.26
0 2 2 10.87
1 1 3 -11.8
0 5 2 12.02
1 6 5 -11.48
0 6 3 10.57
1 6 4 -11.01
0 1 2 11.37
1 7 2 -12.12
0 0 3 11.96
1 6 2 -10.62
0 6 6 8.56
1 2 1 -8.21
0 3 1 7.3
1 3 0 -5.55
0 1 4 6.2
1 7 7 -6.41
0 4 1 7.72
1 0 2 -6.97
0 5 1 5.48
1 0 4 -3.58
0 0 5 4.16
1 0 6 -4.43
0 1 5 2.61
1 6 7 -2.2
0 1 0 64
1 2 0 -64
0 4 0 2.0
1 6 0 -2.0
0 7 4 2.0
1 7 3 -2.0
0 7 1 2.0
1 6 1 -2.0
0 1 1 2.0
1 0 0 -2.0
0 0 1 2.0
1 5 0 -2.0
0 7 0 2.0
0 0 7 2.0
0 1 6 2.0
0 7 5 2.0
1 7 6 -2.0
