1 3 5 6.0
0 2 3 -6.0
1 5 2 6.0
0 5 3 -6.0
1 4 2 6.0
0 4 5 -6.0
1 2 5 6.0
0 5 5 -6.0
1 2 4 6.0
0 1 4 -6.0
1 1 3 6.0
0 2 6 -6.0
1 3 6 6.0
0 1 5 -6.0
1 6 4 6.0
0 3 2 -6.0
1 5 4 6.0
0 5 6 -6.0
1 4 6 6.0
0 3 7 -6.0
1 0 5 6.0
0 6 3 2.02
1 0 4 -3.53
0 3 1 3.3
1 5 1 -4.08
0 7 5 3.79
1 2 2 -3.8
0 6 5 4.43
1 6 2 -4.57
0 4 1 4.85
1 7 4 -3.9
0 7 3 4.93
1 7 2 -4.15
0 4 7 3.45
1 5 0 -3.03
0 7 1 1.66
1 4 0 -1.7
0 1 6 3.35
1 6 6 -3.55
0 0 3 2.93
1 5 7 -2.31
0 7 7 2.11
1 7 6 -0.78
0 6 7 -64
1 1 2 64
0 0 6 -6.0
1 2 7 6.0
0 0 2 -6.0
1 7 0 6.0
0 6 0 -6.0
1 0 7 6.0
0 1 7 -6.0
1 2 1 6.0
0 2 0 -6.0
1 6 1 6.0
0 3 0 -6.0
1 1 0 6.0
0 1 1 -6.0
1 0 1 6.0
0 0 0 -6.0
