1 3 5 2.0
0 2 3 -2.0
1 5 2 2.0
0 5 3 -2.0
1 4 2 2.0
0 4 5 -2.0
1 3 2 2.0
0 4 1 -2.0
1 5 1 2.0
0 2 2 -2.0
1 6 2 4.36
0 6 3 -1.48
1 5 4 1.16
0 5 5 -1.91
1 4 6 3.2
0 7 2 -4.38
1 2 4 4.84
0 6 5 -4.83
1 4 0 3.94
0 2 6 -4.63
1 6 4 3.2
0 5 6 -3.63
1 5 7 1.57
0 7 4 -0.39
1 3 1 -1.14
0 2 5 1.71
1 3 6 -0.39
0 2 1 0.35
1 1 2 -1.01
0 2 7 -0.09
1 1 3 -0.45
0 3 7 0.6
1 4 7 0.21
0 6 7 -1.05
1 3 0 1.95
0 1 4 -2.66
1 0 5 2.29
0 6 1 -1.18
1 6 6 1.22
0 5 0 -0.88
1 1 5 -0.05
0 1 6 -1.17
1 7 3 0.94
0 7 5 -64
1 6 0 64
0 0 3 -2.0
1 0 7 2.0
0 0 1 -2.0
1 0 4 2.0
0 0 2 -2.0
1 0 0 2.0
0 1 1 -2.0
1 7 7 2.0
0 7 6 -2.0
1 1 0 2.0
0 2 0 -2.0
1 7 1 2.0
0 7 0 -2.0
1 1 7 2.0
0 0 6 -2.0
