1 3 5 -4.0
0 2 3 4.0
1 3 2 -4.0
0 4 5 4.0
1 5 4 -4.0
0 2 2 4.0
1 5 3 -4.0
0 2 5 4.0
1 2 4 -4.0
0 1 3 4.0
1 5 6 -4.0
0 4 2 4.0
1 4 1 -4.0
0 5 1 4.0
1 3 1 -4.0
0 4 0 4.0
1 6 0 -4.0
0 5 0 3.11
1 3 0 -3.11
0 6 3 3.11
1 7 2 -1.64
0 5 2 3.74
1 6 2 -4.0
0 6 5 4.0
1 5 5 -4.0
0 6 4 4.0
1 7 4 -3.6
0 7 5 4.35
1 4 6 -3.19
0 7 3 3.8
1 2 1 -4.78
0 3 6 2.88
1 7 6 -2.79
0 4 7 3.84
1 2 7 -5.02
0 5 7 5.41
1 3 7 -5.09
0 6 6 5.08
1 1 2 -3.74
0 2 6 2.42
1 7 7 -0.84
0 6 7 0.96
1 6 1 -1.46
0 7 0 64
1 7 1 -64
0 2 0 4.0
1 1 4 -4.0
0 0 5 4.0
1 0 4 -4.0
0 0 1 4.0
1 1 5 -4.0
0 0 6 4.0
1 0 7 -4.0
0 0 3 4.0
1 0 2 -4.0
0 1 1 4.0
1 1 6 -4.0
0 1 7 4.0
1 0 0 -4.0
0 1 0 4.0
